"","Date","Time","Wind"
"6282","05/23/2011","00:13:47.974",11.74
"6283","05/23/2011","00:13:48.105",17.75
"6284","05/23/2011","00:13:48.236",16.02
"6285","05/23/2011","00:13:48.367",13.93
"6286","05/23/2011","00:13:48.498",18.41
"6287","05/23/2011","00:13:48.629",16.91
"6288","05/23/2011","00:13:48.761",16.35
"6289","05/23/2011","00:13:48.891",16.96
"6290","05/23/2011","00:13:49.022",14.8
"6291","05/23/2011","00:13:49.153",16.15
"6292","05/23/2011","00:13:49.284",13.94
"6293","05/23/2011","00:13:49.415",15.75
"6294","05/23/2011","00:13:49.546",14.89
"6295","05/23/2011","00:13:49.677",13.29
"6296","05/23/2011","00:13:49.808",16.17
"6297","05/23/2011","00:13:49.939",14.77
"6298","05/23/2011","00:13:50.071",13.86
"6299","05/23/2011","00:13:50.202",12.68
"6300","05/23/2011","00:13:50.332",14.17
"6301","05/23/2011","00:13:50.463",16.1
"6302","05/23/2011","00:13:50.594",16.44
"6303","05/23/2011","00:13:50.725",14.95
"6304","05/23/2011","00:13:50.856",15.82
"6305","05/23/2011","00:13:50.987",12.61
"6306","05/23/2011","00:13:51.118",13.59
"6307","05/23/2011","00:13:51.249",10.1
"6308","05/23/2011","00:13:51.381",14.03
"6309","05/23/2011","00:13:51.512",9.88
"6310","05/23/2011","00:13:51.642",9.59
"6311","05/23/2011","00:13:51.773",12.94
"6312","05/23/2011","00:13:51.904",10.31
"6313","05/23/2011","00:13:52.035",7.98
"6314","05/23/2011","00:13:52.166",7.87
"6315","05/23/2011","00:13:52.297",7.63
"6316","05/23/2011","00:13:52.428",7.71
"6317","05/23/2011","00:13:52.560",10.22
"6318","05/23/2011","00:13:52.691",14.01
"6319","05/23/2011","00:13:52.822",12.61
"6320","05/23/2011","00:13:52.953",14.73
"6321","05/23/2011","00:13:53.083",11.82
"6322","05/23/2011","00:13:53.214",10.71
"6323","05/23/2011","00:13:53.345",9.65
"6324","05/23/2011","00:13:53.476",9.4
"6325","05/23/2011","00:13:53.607",11.96
"6326","05/23/2011","00:13:53.738",10.62
"6327","05/23/2011","00:13:53.869",13.25
"6328","05/23/2011","00:13:54.001",10.69
"6329","05/23/2011","00:13:54.132",12.23
"6330","05/23/2011","00:13:54.263",13.82
"6331","05/23/2011","00:13:54.393",10.79
"6332","05/23/2011","00:13:54.524",9.94
"6333","05/23/2011","00:13:54.655",10.55
"6334","05/23/2011","00:13:54.786",10.13
"6335","05/23/2011","00:13:54.917",8.1
"6336","05/23/2011","00:13:55.048",8.19
"6337","05/23/2011","00:13:55.179",8.48
"6338","05/23/2011","00:13:55.311",7.84
"6339","05/23/2011","00:13:55.442",12.9
"6340","05/23/2011","00:13:55.572",16.12
"6341","05/23/2011","00:13:55.703",18.1
"6342","05/23/2011","00:13:55.834",16.71
"6343","05/23/2011","00:13:55.965",15.15
"6344","05/23/2011","00:13:56.096",11.44
"6345","05/23/2011","00:13:56.227",12.29
"6346","05/23/2011","00:13:56.358",11.83
"6347","05/23/2011","00:13:56.489",8.91
"6348","05/23/2011","00:13:56.621",13.43
"6349","05/23/2011","00:13:56.752",12.38
"6350","05/23/2011","00:13:56.883",14.23
"6351","05/23/2011","00:13:57.013",12.49
"6352","05/23/2011","00:13:57.144",10.57
"6353","05/23/2011","00:13:57.275",14.23
"6354","05/23/2011","00:13:57.406",12.99
"6355","05/23/2011","00:13:57.537",15.98
"6356","05/23/2011","00:13:57.668",19.01
"6357","05/23/2011","00:13:57.799",16.36
"6358","05/23/2011","00:13:57.931",13.98
"6359","05/23/2011","00:13:58.062",17.13
"6360","05/23/2011","00:13:58.193",17.76
"6361","05/23/2011","00:13:58.323",17.51
"6362","05/23/2011","00:13:58.454",15.62
"6363","05/23/2011","00:13:58.585",10.93
"6364","05/23/2011","00:13:58.716",12.71
"6365","05/23/2011","00:13:58.847",10.96
"6366","05/23/2011","00:13:58.978",10.67
"6367","05/23/2011","00:13:59.109",8.33
"6368","05/23/2011","00:13:59.241",8.7
"6369","05/23/2011","00:13:59.372",9.64
"6370","05/23/2011","00:13:59.502",10.58
"6371","05/23/2011","00:13:59.633",8.96
"6372","05/23/2011","00:13:59.764",9.27
"6373","05/23/2011","00:13:59.895",8.46
"6374","05/23/2011","00:14:00.026",9.05
"6375","05/23/2011","00:14:00.157",8.04
"6376","05/23/2011","00:14:00.288",10.73
"6377","05/23/2011","00:14:00.419",10.76
"6378","05/23/2011","00:14:00.551",10.08
"6379","05/23/2011","00:14:00.682",10.46
"6380","05/23/2011","00:14:00.813",11.15
"6381","05/23/2011","00:14:00.943",11.6
"6382","05/23/2011","00:14:01.074",9.99
"6383","05/23/2011","00:14:01.205",10.81
"6384","05/23/2011","00:14:01.336",14.26
"6385","05/23/2011","00:14:01.467",12.19
"6386","05/23/2011","00:14:01.598",10.66
"6387","05/23/2011","00:14:01.730",11.96
"6388","05/23/2011","00:14:01.861",11.98
"6389","05/23/2011","00:14:01.992",10.4
"6390","05/23/2011","00:14:02.123",9.63
"6391","05/23/2011","00:14:02.254",6.78
"6392","05/23/2011","00:14:02.385",7.56
"6393","05/23/2011","00:14:02.516",12.46
"6394","05/23/2011","00:14:02.647",14.71
"6395","05/23/2011","00:14:02.778",13.94
"6396","05/23/2011","00:14:02.909",12.17
"6397","05/23/2011","00:14:03.041",9.82
"6398","05/23/2011","00:14:03.172",12.74
"6399","05/23/2011","00:14:03.303",11.26
"6400","05/23/2011","00:14:03.433",7.25
"6401","05/23/2011","00:14:03.565",8.1
"6402","05/23/2011","00:14:03.696",8.57
"6403","05/23/2011","00:14:03.827",9.3
"6404","05/23/2011","00:14:03.957",10.04
"6405","05/23/2011","00:14:04.088",14.34
"6406","05/23/2011","00:14:04.219",12.42
"6407","05/23/2011","00:14:04.351",14.49
"6408","05/23/2011","00:14:04.482",19.16
"6409","05/23/2011","00:14:04.612",18.96
"6410","05/23/2011","00:14:04.743",17.02
"6411","05/23/2011","00:14:04.874",15.38
"6412","05/23/2011","00:14:05.005",14.19
"6413","05/23/2011","00:14:05.136",16.01
"6414","05/23/2011","00:14:05.267",16.41
"6415","05/23/2011","00:14:05.398",17.73
"6416","05/23/2011","00:14:05.529",16.57
"6417","05/23/2011","00:14:05.661",16.61
"6418","05/23/2011","00:14:05.792",16.47
"6419","05/23/2011","00:14:05.923",16.3
"6420","05/23/2011","00:14:06.054",14.47
"6421","05/23/2011","00:14:06.185",14.33
"6422","05/23/2011","00:14:06.315",14.85
"6423","05/23/2011","00:14:06.446",12.69
"6424","05/23/2011","00:14:06.577",10.89
"6425","05/23/2011","00:14:06.708",17.08
"6426","05/23/2011","00:14:06.839",13.65
"6427","05/23/2011","00:14:06.971",13.45
"6428","05/23/2011","00:14:07.102",11.14
"6429","05/23/2011","00:14:07.232",13.56
"6430","05/23/2011","00:14:07.363",12.57
"6431","05/23/2011","00:14:07.494",12.13
"6432","05/23/2011","00:14:07.625",14.17
"6433","05/23/2011","00:14:07.756",16.44
"6434","05/23/2011","00:14:07.887",12.79
"6435","05/23/2011","00:14:08.018",12.02
"6436","05/23/2011","00:14:08.150",10.2
"6437","05/23/2011","00:14:08.281",9.59
"6438","05/23/2011","00:14:08.412",11.69
"6439","05/23/2011","00:14:08.542",13.2
"6440","05/23/2011","00:14:08.673",11.47
"6441","05/23/2011","00:14:08.804",12.01
"6442","05/23/2011","00:14:08.935",9.75
"6443","05/23/2011","00:14:09.066",12.73
"6444","05/23/2011","00:14:09.197",9.92
"6445","05/23/2011","00:14:09.328",10.15
"6446","05/23/2011","00:14:09.460",8.28
"6447","05/23/2011","00:14:09.591",7.08
"6448","05/23/2011","00:14:09.722",5.19
"6449","05/23/2011","00:14:09.852",5.82
"6450","05/23/2011","00:14:09.983",9.67
"6451","05/23/2011","00:14:10.114",8.93
"6452","05/23/2011","00:14:10.245",8.6
"6453","05/23/2011","00:14:10.376",6.63
"6454","05/23/2011","00:14:10.507",6.85
"6455","05/23/2011","00:14:10.638",11.95
"6456","05/23/2011","00:14:10.769",12.71
"6457","05/23/2011","00:14:10.901",13.92
"6458","05/23/2011","00:14:11.032",12.15
"6459","05/23/2011","00:14:11.163",9.71
"6460","05/23/2011","00:14:11.294",10.74
"6461","05/23/2011","00:14:11.424",9.93
"6462","05/23/2011","00:14:11.556",15.16
"6463","05/23/2011","00:14:11.686",12.61
"6464","05/23/2011","00:14:11.817",10.53
"6465","05/23/2011","00:14:11.948",8.98
"6466","05/23/2011","00:14:12.080",10.09
"6467","05/23/2011","00:14:12.211",7.77
"6468","05/23/2011","00:14:12.342",7.55
"6469","05/23/2011","00:14:12.473",9.61
"6470","05/23/2011","00:14:12.604",7.1
"6471","05/23/2011","00:14:12.735",9.34
"6472","05/23/2011","00:14:12.866",9.43
"6473","05/23/2011","00:14:12.997",10.47
"6474","05/23/2011","00:14:13.128",9.93
"6475","05/23/2011","00:14:13.259",10.32
"6476","05/23/2011","00:14:13.390",11.36
"6477","05/23/2011","00:14:13.521",11.43
"6478","05/23/2011","00:14:13.652",13.63
"6479","05/23/2011","00:14:13.783",9.09
"6480","05/23/2011","00:14:13.914",13.33
"6481","05/23/2011","00:14:14.045",16.37
"6482","05/23/2011","00:14:14.176",11.1
"6483","05/23/2011","00:14:14.307",11.34
"6484","05/23/2011","00:14:14.438",11.33
"6485","05/23/2011","00:14:14.570",10.62
"6486","05/23/2011","00:14:14.701",19.09
"6487","05/23/2011","00:14:14.832",18.04
"6488","05/23/2011","00:14:14.963",15.7
"6489","05/23/2011","00:14:15.094",17.57
"6490","05/23/2011","00:14:15.225",19.25
"6491","05/23/2011","00:14:15.356",13.23
"6492","05/23/2011","00:14:15.487",13.11
"6493","05/23/2011","00:14:15.618",20.68
"6494","05/23/2011","00:14:15.750",20.84
"6495","05/23/2011","00:14:15.881",20.86
"6496","05/23/2011","00:14:16.012",21.26
"6497","05/23/2011","00:14:16.143",22.12
"6498","05/23/2011","00:14:16.273",19.05
"6499","05/23/2011","00:14:16.404",20.89
"6500","05/23/2011","00:14:16.535",22.06
"6501","05/23/2011","00:14:16.666",21.99
"6502","05/23/2011","00:14:16.797",18.21
"6503","05/23/2011","00:14:16.928",18.46
"6504","05/23/2011","00:14:17.059",19.74
"6505","05/23/2011","00:14:17.191",19.4
"6506","05/23/2011","00:14:17.322",16.46
"6507","05/23/2011","00:14:17.453",15.83
"6508","05/23/2011","00:14:17.584",18.97
"6509","05/23/2011","00:14:17.715",16.34
"6510","05/23/2011","00:14:17.846",20.5
"6511","05/23/2011","00:14:17.977",19.55
"6512","05/23/2011","00:14:18.108",18.41
"6513","05/23/2011","00:14:18.239",15.61
"6514","05/23/2011","00:14:18.371",16.8
"6515","05/23/2011","00:14:18.502",13.05
"6516","05/23/2011","00:14:18.633",13.35
"6517","05/23/2011","00:14:18.763",11.57
"6518","05/23/2011","00:14:18.894",11.13
"6519","05/23/2011","00:14:19.025",11.21
"6520","05/23/2011","00:14:19.156",10.06
"6521","05/23/2011","00:14:19.287",10.34
"6522","05/23/2011","00:14:19.418",9.76
"6523","05/23/2011","00:14:19.550",13.8
"6524","05/23/2011","00:14:19.681",12.3
"6525","05/23/2011","00:14:19.812",12.36
"6526","05/23/2011","00:14:19.943",11.8
"6527","05/23/2011","00:14:20.074",11.58
"6528","05/23/2011","00:14:20.204",9.38
"6529","05/23/2011","00:14:20.335",9.54
"6530","05/23/2011","00:14:20.466",9.34
"6531","05/23/2011","00:14:20.597",11.73
"6532","05/23/2011","00:14:20.728",8.65
"6533","05/23/2011","00:14:20.859",9.75
"6534","05/23/2011","00:14:20.991",13.44
"6535","05/23/2011","00:14:21.122",16.05
"6536","05/23/2011","00:14:21.253",13.06
"6537","05/23/2011","00:14:21.383",10.07
"6538","05/23/2011","00:14:21.514",9.44
"6539","05/23/2011","00:14:21.645",8.49
"6540","05/23/2011","00:14:21.893",14.38
"6541","05/23/2011","00:14:22.024",14.23
"6542","05/23/2011","00:14:22.155",15.46
"6543","05/23/2011","00:14:22.286",13.52
"6544","05/23/2011","00:14:22.417",15.93
"6545","05/23/2011","00:14:22.548",13.86
"6546","05/23/2011","00:14:22.679",13.64
"6547","05/23/2011","00:14:22.811",12.96
"6548","05/23/2011","00:14:22.942",11.97
"6549","05/23/2011","00:14:23.072",10.41
"6550","05/23/2011","00:14:23.203",9.81
"6551","05/23/2011","00:14:23.334",13.08
"6552","05/23/2011","00:14:23.465",12.95
"6553","05/23/2011","00:14:23.596",13.15
"6554","05/23/2011","00:14:23.727",11.19
"6555","05/23/2011","00:14:23.858",12.25
"6556","05/23/2011","00:14:23.989",12.67
"6557","05/23/2011","00:14:24.121",11.08
"6558","05/23/2011","00:14:24.252",12.19
"6559","05/23/2011","00:14:24.383",13.81
"6560","05/23/2011","00:14:24.514",14.33
"6561","05/23/2011","00:14:24.644",13.1
"6562","05/23/2011","00:14:24.775",10.82
"6563","05/23/2011","00:14:24.906",10.7
"6564","05/23/2011","00:14:25.037",9.63
"6565","05/23/2011","00:14:25.168",8.29
"6566","05/23/2011","00:14:25.299",10.19
"6567","05/23/2011","00:14:25.431",12.83
"6568","05/23/2011","00:14:25.562",9.59
"6569","05/23/2011","00:14:25.692",9.27
"6570","05/23/2011","00:14:25.823",9.36
"6571","05/23/2011","00:14:25.954",7.29
"6572","05/23/2011","00:14:26.085",13.58
"6573","05/23/2011","00:14:26.216",13.97
"6574","05/23/2011","00:14:26.347",11.91
"6575","05/23/2011","00:14:26.478",12.92
"6576","05/23/2011","00:14:26.609",13.39
"6577","05/23/2011","00:14:26.741",11.69
"6578","05/23/2011","00:14:26.872",9.12
"6579","05/23/2011","00:14:27.003",13.23
"6580","05/23/2011","00:14:27.133",14.21
"6581","05/23/2011","00:14:27.264",13.37
"6582","05/23/2011","00:14:27.395",12.6
"6583","05/23/2011","00:14:27.526",13.07
"6584","05/23/2011","00:14:27.657",11.27
"6585","05/23/2011","00:14:27.788",10.86
"6586","05/23/2011","00:14:27.920",9.47
"6587","05/23/2011","00:14:28.051",10.03
"6588","05/23/2011","00:14:28.182",10.37
"6589","05/23/2011","00:14:28.313",11.84
"6590","05/23/2011","00:14:28.443",10.35
"6591","05/23/2011","00:14:28.574",11.03
"6592","05/23/2011","00:14:28.705",7.65
"6593","05/23/2011","00:14:28.836",8.05
"6594","05/23/2011","00:14:28.967",7.83
"6595","05/23/2011","00:14:29.098",10.05
"6596","05/23/2011","00:14:29.229",9.11
"6597","05/23/2011","00:14:29.361",13.29
"6598","05/23/2011","00:14:29.492",9.15
"6599","05/23/2011","00:14:29.623",9.9
"6600","05/23/2011","00:14:29.753",10.83
"6601","05/23/2011","00:14:29.884",12.71
"6602","05/23/2011","00:14:30.015",9.05
"6603","05/23/2011","00:14:30.147",11.1
"6604","05/23/2011","00:14:30.277",13.2
"6605","05/23/2011","00:14:30.408",11.54
"6606","05/23/2011","00:14:30.540",11.33
"6607","05/23/2011","00:14:30.671",13.84
"6608","05/23/2011","00:14:30.802",16.47
"6609","05/23/2011","00:14:30.933",11.36
"6610","05/23/2011","00:14:31.064",9.45
"6611","05/23/2011","00:14:31.195",15.85
"6612","05/23/2011","00:14:31.326",18.41
"6613","05/23/2011","00:14:31.457",16.9
"6614","05/23/2011","00:14:31.588",10.81
"6615","05/23/2011","00:14:31.719",16.06
"6616","05/23/2011","00:14:31.851",11.96
"6617","05/23/2011","00:14:31.982",15.4
"6618","05/23/2011","00:14:32.112",22.8
"6619","05/23/2011","00:14:32.243",19.28
"6620","05/23/2011","00:14:32.375",19.09
"6621","05/23/2011","00:14:32.505",13.32
"6622","05/23/2011","00:14:32.636",16.38
"6623","05/23/2011","00:14:32.767",15.83
"6624","05/23/2011","00:14:32.898",14.3
"6625","05/23/2011","00:14:33.030",18
"6626","05/23/2011","00:14:33.161",14.05
"6627","05/23/2011","00:14:33.292",16.17
"6628","05/23/2011","00:14:33.423",13.31
"6629","05/23/2011","00:14:33.555",10.59
"6630","05/23/2011","00:14:33.685",11.18
"6631","05/23/2011","00:14:33.816",15.18
"6632","05/23/2011","00:14:33.947",16.71
"6633","05/23/2011","00:14:34.078",19.89
"6634","05/23/2011","00:14:34.210",17.65
"6635","05/23/2011","00:14:34.341",15.11
"6636","05/23/2011","00:14:34.472",16.74
"6637","05/23/2011","00:14:34.602",16.97
"6638","05/23/2011","00:14:34.733",19.87
"6639","05/23/2011","00:14:34.864",17.72
"6640","05/23/2011","00:14:34.995",18.87
"6641","05/23/2011","00:14:35.126",16
"6642","05/23/2011","00:14:35.257",16.5
"6643","05/23/2011","00:14:35.388",18.17
"6644","05/23/2011","00:14:35.519",16.1
"6645","05/23/2011","00:14:35.651",20.22
"6646","05/23/2011","00:14:35.782",18.27
"6647","05/23/2011","00:14:35.912",17.19
"6648","05/23/2011","00:14:36.043",16.51
"6649","05/23/2011","00:14:36.174",17.35
"6650","05/23/2011","00:14:36.305",17.52
"6651","05/23/2011","00:14:36.436",17.64
"6652","05/23/2011","00:14:36.568",15.48
"6653","05/23/2011","00:14:36.699",14.38
"6654","05/23/2011","00:14:36.830",13.27
"6655","05/23/2011","00:14:36.962",13.25
"6656","05/23/2011","00:14:37.092",17.06
"6657","05/23/2011","00:14:37.224",14.02
"6658","05/23/2011","00:14:37.355",13.74
"6659","05/23/2011","00:14:37.485",12.44
"6660","05/23/2011","00:14:37.616",10.36
"6661","05/23/2011","00:14:37.747",13.79
"6662","05/23/2011","00:14:37.878",14.21
"6663","05/23/2011","00:14:38.009",14.02
"6664","05/23/2011","00:14:38.141",16.47
"6665","05/23/2011","00:14:38.272",13.02
"6666","05/23/2011","00:14:38.403",12.77
"6667","05/23/2011","00:14:38.533",8.77
"6668","05/23/2011","00:14:38.664",8.11
"6669","05/23/2011","00:14:38.795",10.1
"6670","05/23/2011","00:14:38.926",12.77
"6671","05/23/2011","00:14:39.057",13.37
"6672","05/23/2011","00:14:39.188",11.63
"6673","05/23/2011","00:14:39.319",10.04
"6674","05/23/2011","00:14:39.451",8.8
"6675","05/23/2011","00:14:39.582",8.75
"6676","05/23/2011","00:14:39.712",9.57
"6677","05/23/2011","00:14:39.843",9.53
"6678","05/23/2011","00:14:39.975",8.66
"6679","05/23/2011","00:14:40.106",9.78
"6680","05/23/2011","00:14:40.237",7.32
"6681","05/23/2011","00:14:40.368",10.4
"6682","05/23/2011","00:14:40.499",9.18
"6683","05/23/2011","00:14:40.631",10.48
"6684","05/23/2011","00:14:40.762",11.87
"6685","05/23/2011","00:14:40.893",12.06
"6686","05/23/2011","00:14:41.023",13.82
"6687","05/23/2011","00:14:41.154",9.19
"6688","05/23/2011","00:14:41.285",8.36
"6689","05/23/2011","00:14:41.416",8.5
"6690","05/23/2011","00:14:41.547",9.49
"6691","05/23/2011","00:14:41.678",12.13
"6692","05/23/2011","00:14:41.809",14.04
"6693","05/23/2011","00:14:41.941",12.67
"6694","05/23/2011","00:14:42.072",14.94
"6695","05/23/2011","00:14:42.203",13.07
"6696","05/23/2011","00:14:42.334",15.34
"6697","05/23/2011","00:14:42.465",13.27
"6698","05/23/2011","00:14:42.596",12.06
"6699","05/23/2011","00:14:42.727",11.2
"6700","05/23/2011","00:14:42.859",11.35
"6701","05/23/2011","00:14:42.990",11.28
"6702","05/23/2011","00:14:43.121",11.54
"6703","05/23/2011","00:14:43.252",12.31
"6704","05/23/2011","00:14:43.383",10.16
"6705","05/23/2011","00:14:43.514",9.11
"6706","05/23/2011","00:14:43.645",7.65
"6707","05/23/2011","00:14:43.776",6.74
"6708","05/23/2011","00:14:43.907",7.71
"6709","05/23/2011","00:14:44.038",8.13
"6710","05/23/2011","00:14:44.169",8.99
"6711","05/23/2011","00:14:44.301",8.16
"6712","05/23/2011","00:14:44.432",7.36
"6713","05/23/2011","00:14:44.563",9.04
"6714","05/23/2011","00:14:44.693",10.72
"6715","05/23/2011","00:14:44.824",8.52
"6716","05/23/2011","00:14:44.955",7.77
"6717","05/23/2011","00:14:45.086",9.59
"6718","05/23/2011","00:14:45.216",8.98
"6719","05/23/2011","00:14:45.347",8.06
"6720","05/23/2011","00:14:45.478",8.8
"6721","05/23/2011","00:14:45.609",9.48
"6722","05/23/2011","00:14:45.740",12.12
"6723","05/23/2011","00:14:45.872",11.25
"6724","05/23/2011","00:14:46.002",8.14
"6725","05/23/2011","00:14:46.133",12.59
"6726","05/23/2011","00:14:46.264",10.16
"6727","05/23/2011","00:14:46.395",10.28
"6728","05/23/2011","00:14:46.526",9.38
"6729","05/23/2011","00:14:46.657",7.77
"6730","05/23/2011","00:14:46.788",7.59
"6731","05/23/2011","00:14:46.919",6.07
"6732","05/23/2011","00:14:47.051",5.68
"6733","05/23/2011","00:14:47.182",10.21
"6734","05/23/2011","00:14:47.313",12.46
"6735","05/23/2011","00:14:47.443",11.79
"6736","05/23/2011","00:14:47.574",12.98
"6737","05/23/2011","00:14:47.705",12.89
"6738","05/23/2011","00:14:47.836",11.18
"6739","05/23/2011","00:14:47.967",8.75
"6740","05/23/2011","00:14:48.098",12.64
"6741","05/23/2011","00:14:48.229",12.29
"6742","05/23/2011","00:14:48.361",13.29
"6743","05/23/2011","00:14:48.492",11.79
"6744","05/23/2011","00:14:48.622",11.02
"6745","05/23/2011","00:14:48.753",11.28
"6746","05/23/2011","00:14:48.884",9.57
"6747","05/23/2011","00:14:49.015",12.52
"6748","05/23/2011","00:14:49.146",11.29
"6749","05/23/2011","00:14:49.277",12.05
"6750","05/23/2011","00:14:49.408",11.64
"6751","05/23/2011","00:14:49.539",13.78
"6752","05/23/2011","00:14:49.671",15.37
"6753","05/23/2011","00:14:49.802",14.38
"6754","05/23/2011","00:14:49.933",13.85
"6755","05/23/2011","00:14:50.063",18.97
"6756","05/23/2011","00:14:50.195",19.53
"6757","05/23/2011","00:14:50.326",21.62
"6758","05/23/2011","00:14:50.457",16.92
"6759","05/23/2011","00:14:50.588",19.31
"6760","05/23/2011","00:14:50.719",16.38
"6761","05/23/2011","00:14:50.851",16.94
"6762","05/23/2011","00:14:50.982",16.85
"6763","05/23/2011","00:14:51.113",13.81
"6764","05/23/2011","00:14:51.244",10.94
"6765","05/23/2011","00:14:51.375",10.61
"6766","05/23/2011","00:14:51.505",12.36
"6767","05/23/2011","00:14:51.636",13.4
"6768","05/23/2011","00:14:51.767",10.44
"6769","05/23/2011","00:14:51.898",13.66
"6770","05/23/2011","00:14:52.030",16.86
"6771","05/23/2011","00:14:52.161",16.05
"6772","05/23/2011","00:14:52.292",13.13
"6773","05/23/2011","00:14:52.423",16.36
"6774","05/23/2011","00:14:52.554",16.96
"6775","05/23/2011","00:14:52.685",13.89
"6776","05/23/2011","00:14:52.816",12.45
"6777","05/23/2011","00:14:52.947",14.22
"6778","05/23/2011","00:14:53.078",14.08
"6779","05/23/2011","00:14:53.209",15.32
"6780","05/23/2011","00:14:53.341",14
"6781","05/23/2011","00:14:53.472",13.01
"6782","05/23/2011","00:14:53.603",11.89
"6783","05/23/2011","00:14:53.733",10.3
"6784","05/23/2011","00:14:53.864",10.5
"6785","05/23/2011","00:14:53.995",12.81
"6786","05/23/2011","00:14:54.126",14.39
"6787","05/23/2011","00:14:54.257",12.19
"6788","05/23/2011","00:14:54.388",10.66
"6789","05/23/2011","00:14:54.520",9.57
"6790","05/23/2011","00:14:54.651",13.61
"6791","05/23/2011","00:14:54.783",12.25
"6792","05/23/2011","00:14:54.913",10.37
"6793","05/23/2011","00:14:55.044",10.32
"6794","05/23/2011","00:14:55.175",13.37
"6795","05/23/2011","00:14:55.306",10.56
"6796","05/23/2011","00:14:55.437",12.72
"6797","05/23/2011","00:14:55.568",12.62
"6798","05/23/2011","00:14:55.699",15.29
"6799","05/23/2011","00:14:55.831",12.11
"6800","05/23/2011","00:14:55.962",10
"6801","05/23/2011","00:14:56.211",16.01
"6802","05/23/2011","00:14:56.342",15.06
"6803","05/23/2011","00:14:56.473",13.15
"6804","05/23/2011","00:14:56.603",11.07
"6805","05/23/2011","00:14:56.734",13.72
"6806","05/23/2011","00:14:56.865",14.16
"6807","05/23/2011","00:14:56.996",13.76
"6808","05/23/2011","00:14:57.127",10.85
"6809","05/23/2011","00:14:57.258",9.82
"6810","05/23/2011","00:14:57.389",9.42
"6811","05/23/2011","00:14:57.521",6.22
"6812","05/23/2011","00:14:57.652",7.09
"6813","05/23/2011","00:14:57.783",7.32
"6814","05/23/2011","00:14:57.913",6.79
"6815","05/23/2011","00:14:58.044",7.77
"6816","05/23/2011","00:14:58.175",8.21
"6817","05/23/2011","00:14:58.306",7.76
"6818","05/23/2011","00:14:58.437",7.62
"6819","05/23/2011","00:14:58.568",8.27
"6820","05/23/2011","00:14:58.699",8.25
"6821","05/23/2011","00:14:58.831",10.57
"6822","05/23/2011","00:14:58.962",7.32
"6823","05/23/2011","00:14:59.093",6.9
"6824","05/23/2011","00:14:59.223",6.83
"6825","05/23/2011","00:14:59.354",7.78
"6826","05/23/2011","00:14:59.485",7.83
"6827","05/23/2011","00:14:59.616",10.46
"6828","05/23/2011","00:14:59.747",9.57
"6829","05/23/2011","00:14:59.878",8.68
"6830","05/23/2011","00:15:00.010",9.13
"6831","05/23/2011","00:15:00.141",8.69
"6832","05/23/2011","00:15:00.272",7.66
"6833","05/23/2011","00:15:00.403",7.89
"6834","05/23/2011","00:15:00.534",10.53
"6835","05/23/2011","00:15:00.665",8.75
"6836","05/23/2011","00:15:00.796",6.82
"6837","05/23/2011","00:15:00.927",6.68
"6838","05/23/2011","00:15:01.058",7.49
"6839","05/23/2011","00:15:01.190",5.7
"6840","05/23/2011","00:15:01.321",7.49
"6841","05/23/2011","00:15:01.452",7.39
"6842","05/23/2011","00:15:01.583",6.84
"6843","05/23/2011","00:15:01.801",6.3
"6844","05/23/2011","00:15:01.932",5.88
"6845","05/23/2011","00:15:02.063",4.59
"6846","05/23/2011","00:15:02.193",5.76
"6847","05/23/2011","00:15:02.324",7.48
"6848","05/23/2011","00:15:02.455",10
"6849","05/23/2011","00:15:02.586",8.99
"6850","05/23/2011","00:15:02.717",15.1
"6851","05/23/2011","00:15:02.848",10.84
"6852","05/23/2011","00:15:02.979",13.78
"6853","05/23/2011","00:15:03.111",13.36
"6854","05/23/2011","00:15:03.242",15.22
"6855","05/23/2011","00:15:03.373",16.45
"6856","05/23/2011","00:15:03.504",14.38
"6857","05/23/2011","00:15:03.635",12.22
"6858","05/23/2011","00:15:03.766",11.49
"6859","05/23/2011","00:15:03.897",8.36
"6860","05/23/2011","00:15:04.028",9.97
"6861","05/23/2011","00:15:04.160",7.12
"6862","05/23/2011","00:15:04.291",6.24
"6863","05/23/2011","00:15:04.422",7.32
"6864","05/23/2011","00:15:04.552",7.3
"6865","05/23/2011","00:15:04.684",7.76
"6866","05/23/2011","00:15:04.814",6.8
"6867","05/23/2011","00:15:04.945",6.35
"6868","05/23/2011","00:15:05.076",6.51
"6869","05/23/2011","00:15:05.207",7.4
"6870","05/23/2011","00:15:05.338",6.75
"6871","05/23/2011","00:15:05.469",10.49
"6872","05/23/2011","00:15:05.601",9.19
"6873","05/23/2011","00:15:05.732",7.91
"6874","05/23/2011","00:15:05.863",10.17
"6875","05/23/2011","00:15:05.993",9.56
"6876","05/23/2011","00:15:06.124",11.67
"6877","05/23/2011","00:15:06.255",11.02
"6878","05/23/2011","00:15:06.386",10.9
"6879","05/23/2011","00:15:06.517",9.79
"6880","05/23/2011","00:15:06.648",12.38
"6881","05/23/2011","00:15:06.779",9.31
"6882","05/23/2011","00:15:06.911",12.28
"6883","05/23/2011","00:15:07.042",11.17
"6884","05/23/2011","00:15:07.173",7.51
"6885","05/23/2011","00:15:07.303",8.56
"6886","05/23/2011","00:15:07.434",7.6
"6887","05/23/2011","00:15:07.565",8.54
"6888","05/23/2011","00:15:07.696",9.2
"6889","05/23/2011","00:15:07.827",10.95
